2215797192768;-0.047455814;0.110737294;-3.2937477;0.042248543;-0.071139574;-3.2430184;-0.104528874;-0.074280426;-3.3862002;-0.29087642;-0.12429337;-3.2873564;-0.41695213;-0.1763942;-3.2858577;0.16910434;-0.060208485;-3.1211228;0.38551158;-0.09819357;-3.2870483;0.6290869;-0.1590876;-3.2874947;-0.09106062;-0.550683;-3.237649;-0.043966822;-0.95287234;-3.37272;-0.045156103;-1.3360457;-3.4639504;0.08634029;-0.5490843;-3.2282498;0.0741185;-0.9253309;-3.2752366;0.06686507;-1.323539;-3.3623366;-0.047465622;0.13690695;-3.2944286;-0.028129797;0.16964275;-3.7263305;nan;nan;nan;0.055909432;0.11396305;-3.261377;
2215797192864;-0.038461123;0.11085585;-3.2972732;0.042274185;-0.0711824;-3.244984;-0.10458743;-0.0743217;-3.388098;-0.2911952;-0.12442947;-3.2909613;-0.43545562;-0.17658699;-3.2894454;0.1732168;-0.061672583;-3.1970334;0.3861365;-0.09835274;-3.292378;0.638806;-0.159262;-3.291103;-0.09055789;-0.547641;-3.219762;-0.04406857;-0.95507735;-3.3805244;-0.04507717;-1.3337039;-3.4578788;0.0858432;-0.5459235;-3.2096634;0.07454922;-0.9394208;-3.2942624;0.06699551;-1.3350289;-3.368887;-0.047516253;0.13705279;-3.2979338;-0.0071122893;0.1570137;-3.4489145;nan;nan;nan;0.055996902;0.11414149;-3.2664766;
2215797192768;-0.029451381;0.11107434;-3.303773;0.042292316;-0.07121319;-3.2463765;-0.104816034;-0.07448436;-3.3955033;-0.29174227;-0.117492095;-3.2971418;-0.4242758;-0.17676063;-3.2926662;0.17413494;-0.06199952;-3.2139728;0.4054834;-0.10133183;-3.392103;0.6416975;-0.15957633;-3.297595;-0.09055283;-0.5476116;-3.2195907;-0.044171304;-0.9573038;-3.3884053;-0.045100138;-1.3343868;-3.4596496;0.08557865;-0.5442414;-3.1997762;0.075016595;-0.9468762;-3.3149207;0.067001775;-1.329438;-3.3692198;-0.047609664;0.13732237;-3.304423;-0.003426347;0.13234106;-3.393659;nan;nan;nan;0.06366054;0.114673436;-3.2817068;
2215797192864;-0.02665712;0.111253306;-3.3090932;0.036181975;-0.07125488;-3.2482772;-0.1048271;-0.074492276;-3.3958607;-0.29839063;-0.1153147;-3.3018012;-0.42729434;-0.17109674;-3.2990706;0.17530203;-0.06241508;-3.2355096;0.39277157;-0.09911206;-3.3178027;0.64268476;-0.14770222;-3.3005843;-0.08501774;-0.5511412;-3.2403479;-0.04415451;-0.9569398;-3.387117;-0.04506097;-1.3332292;-3.456648;0.0916163;-0.54422456;-3.199677;0.07502906;-0.9413946;-3.3155088;0.066979036;-1.3269982;-3.3680964;-0.041423723;0.13750714;-3.308873;0.0101099685;0.13333648;-3.2993412;nan;nan;nan;0.067544155;0.11728242;-3.35638;
2215797192768;-0.025841324;0.1112766;-3.3097785;0.033539783;-0.071347065;-3.2524798;-0.10452686;-0.07427897;-3.3861294;-0.30118105;-0.109252304;-3.3024766;-0.44346806;-0.15760913;-3.2912555;0.17479101;-0.057106525;-3.2260692;0.39542907;-0.09361602;-3.30987;0.6476957;-0.13187209;-3.2986395;-0.08792813;-0.5526935;-3.2494736;-0.044126056;-0.95632327;-3.3849316;-0.045074333;-1.3336251;-3.4576757;0.0888794;-0.5434848;-3.195334;0.06942302;-0.9367986;-3.3087795;0.06701561;-1.3268193;-3.3699486;-0.038698535;0.13754062;-3.309679;0.004588168;0.1419608;-3.3113952;nan;nan;nan;0.06939554;0.119016804;-3.4060225;
2215797192864;-0.02358233;0.11935784;-3.3315365;0.03726677;-0.06655094;-3.2518454;-0.10399542;-0.06894652;-3.3689055;-0.29915646;-0.10203926;-3.322292;-0.41708878;-0.1201984;-3.2500532;0.17530401;-0.054541215;-3.2355304;0.3963633;-0.080883116;-3.3022354;0.6392121;-0.11397019;-3.2933733;-0.08942226;-0.55184746;-3.2444851;-0.044077933;-0.9552802;-3.3812344;-0.04506935;-1.333478;-3.4572947;0.08711079;-0.54716396;-3.1893277;0.06641732;-0.9339963;-3.3040369;0.06698859;-1.3258392;-3.368582;-0.037429716;0.13746671;-3.3078938;0.0056524333;0.14777926;-3.334012;nan;nan;nan;0.07033157;0.12033285;-3.4436872;
2215797192768;-0.022725295;0.123803444;-3.3345068;0.035026133;-0.063666955;-3.2489147;-0.103545256;-0.06572512;-3.3543105;-0.29823983;-0.084400736;-3.3413131;-0.39756626;-0.08138001;-3.238344;0.17467009;-0.05751932;-3.2237825;0.39131027;-0.06424004;-3.2932706;0.615018;-0.080761254;-3.26801;-0.09060308;-0.54806757;-3.249293;-0.043944765;-0.9523941;-3.3710027;-0.04506059;-1.3332193;-3.4566238;0.086017475;-0.5450803;-3.1872709;0.06479891;-0.930961;-3.295954;0.0670243;-1.3311148;-3.3701282;-0.032152135;0.13726446;-3.3030188;0.005641035;0.14950868;-3.308991;nan;nan;nan;0.07511887;0.12026694;-3.4417386;
2215797192864;-0.022641994;0.1256701;-3.3221507;0.033684768;-0.06213201;-3.2478855;-0.10307637;-0.06386018;-3.339101;-0.28823054;-0.06486418;-3.3566136;-0.3830608;-0.050982516;-3.2475433;0.17542365;-0.055616908;-3.2377117;0.39290705;-0.050168663;-3.2901971;0.5920982;-0.048545077;-3.2604575;-0.09114762;-0.54464525;-3.2460723;-0.04394621;-0.9524256;-3.37112;-0.045046285;-1.3327963;-3.4555266;0.080753036;-0.5433894;-3.1852956;0.06433904;-0.93203914;-3.3008819;0.06698398;-1.3285992;-3.3682601;-0.026769036;0.14841823;-3.2963176;0.009692427;0.14799064;-3.2412653;nan;nan;nan;0.07733112;0.11940876;-3.4170663;
2215797192768;-0.02305141;0.12640274;-3.3155951;0.032942716;-0.061411507;-3.2436044;-0.10839271;-0.06349692;-3.354382;-0.28080606;-0.0498383;-3.413728;-0.36594483;-0.02160222;-3.2572246;0.17551629;-0.054284118;-3.239408;0.39427128;-0.03803078;-3.290555;0.5753404;-0.017274007;-3.2649498;-0.091408394;-0.5425965;-3.2433758;-0.043930892;-0.9520936;-3.3699493;-0.045036808;-1.332516;-3.4547994;0.08222224;-0.5437187;-3.1928725;0.06446996;-0.9342612;-3.3089278;0.062068827;-1.3309165;-3.3654673;-0.023738459;0.1552841;-3.2834542;0.011829535;0.14678812;-3.1999242;nan;nan;nan;0.07854915;0.119255394;-3.4126189;
2215797192864;-0.023699775;0.1312824;-3.3206823;0.03272856;-0.06139546;-3.245999;-0.11202149;-0.063732475;-3.369913;-0.28738722;-0.033075467;-3.459149;-0.37020177;0.014978893;-3.2563658;0.17544888;-0.05356272;-3.2381406;0.39970586;-0.02772775;-3.2901976;0.5743928;0.025536172;-3.2571084;-0.09137448;-0.5410503;-3.2379208;-0.043915734;-0.9517652;-3.368793;-0.04501937;-1.3320001;-3.4534614;0.0833283;-0.54236174;-3.1882443;0.0648937;-0.9367718;-3.3174798;0.063790314;-1.33341;-3.3663921;-0.022697615;0.15991959;-3.2963753;0.012642503;0.14617091;-3.1844637;nan;nan;nan;0.078784265;0.11909396;-3.407965;
2215797192768;-0.024204379;0.12915945;-3.3149412;0.032712463;-0.061550252;-3.2437382;-0.119047;-0.0641937;-3.3831325;-0.28533244;-0.01986251;-3.5178049;-0.37152717;0.047691584;-3.2639341;0.17562148;-0.053343594;-3.2413282;0.39840886;-0.022951256;-3.2902634;0.5682145;0.06695523;-3.2600262;-0.09125647;-0.5402502;-3.2336822;-0.04386938;-0.94611126;-3.3654387;-0.045015756;-1.3318932;-3.4531853;0.07980358;-0.5426852;-3.1918976;0.060450055;-0.9366974;-3.3167;0.060375743;-1.3345683;-3.3664978;-0.022612644;0.16201162;-3.304018;0.012710476;0.14560047;-3.1760113;nan;nan;nan;0.07872086;0.11922473;-3.4117322;
2215797192864;-0.024620298;0.12736708;-3.3145306;0.03280681;-0.06178032;-3.2406533;-0.12339857;-0.06472871;-3.395273;-0.28156468;0.0014375895;-3.3405907;-0.37753448;0.09084454;-3.2621577;0.17538415;-0.053255513;-3.2369082;0.3971043;-0.017174676;-3.290159;0.5567619;0.10663167;-3.264656;-0.091109276;-0.53990144;-3.2304769;-0.048731003;-0.9482744;-3.3672204;-0.045013856;-1.3318368;-3.4530404;0.07755903;-0.54330164;-3.1961403;0.057564586;-0.93558896;-3.3122537;0.05819801;-1.3343432;-3.364845;-0.023058359;0.1627761;-3.3139024;0.012399506;0.14512518;-3.1718261;nan;nan;nan;0.078563355;0.119533285;-3.420622;
2215797192768;-0.024930222;0.12614585;-3.31888;0.03297318;-0.062071078;-3.2412276;-0.12064519;-0.06516124;-3.4026008;-0.28179562;0.0071947053;-3.36492;-0.3737487;0.12269761;-3.269269;0.17050493;-0.053300276;-3.232759;0.3865557;-0.019521244;-3.2900565;0.53180104;0.13075447;-3.267633;-0.09102882;-0.5401584;-3.2303088;-0.051921614;-0.9502237;-3.3692188;-0.045022286;-1.3320864;-3.45369;0.07175448;-0.54393053;-3.1997936;0.055997178;-0.9343854;-3.3075774;0.057031136;-1.3333855;-3.362386;-0.02352656;0.15715969;-3.3021703;0.011986486;0.14514872;-3.1785405;nan;nan;nan;0.078403495;0.11989329;-3.430986;
2215797192864;-0.024991166;0.12932317;-3.3063405;0.03313969;-0.062330585;-3.2433043;-0.118170984;-0.06548248;-3.407357;-0.27784246;0.012694888;-3.3920155;-0.36189353;0.14594361;-3.2731678;0.17180617;-0.053352255;-3.2266102;0.37679225;-0.022195779;-3.2645047;0.50326914;0.14421204;-3.2692704;-0.090943806;-0.5403425;-3.2297537;-0.053689864;-0.95194;-3.3718593;-0.045036543;-1.3325082;-3.4547863;0.0682071;-0.54358184;-3.1973207;0.055399068;-0.9338194;-3.3053172;0.056627996;-1.3333447;-3.3627584;-0.031104162;0.15094933;-3.2971087;0.0070224134;0.14503813;-3.1809745;nan;nan;nan;0.07253795;0.118870884;-3.4014966;
2215797192768;-0.025015421;0.12696894;-3.3003666;0.033265445;-0.06250962;-3.2447996;-0.116404176;-0.06574944;-3.41304;-0.27635524;0.019002989;-3.4238915;-0.34001234;0.16892786;-3.2731102;0.16815224;-0.057844;-3.219667;0.35702452;-0.029116072;-3.2478993;0.44195095;0.10970541;-3.2165806;-0.09086933;-0.54043525;-3.2289984;-0.054468002;-0.9530563;-3.3737028;-0.045052417;-1.3329779;-3.4560063;0.066424906;-0.5433255;-3.195334;0.055318817;-0.93312395;-3.3027072;0.056632344;-1.3334258;-3.3635614;-0.036126018;0.1468933;-3.292919;0.0036994019;0.14522126;-3.1883726;nan;nan;nan;0.06879666;0.11833781;-3.3861766;
