2.85724E+12,1.7439978,0.46309757,-4.4029984,1.8055799,0.2648731,-4.377754,1.6933161,0.26979607,-4.4591208,1.6855109,0.01221022,-4.5362263,1.6142471,-0.20429152,-4.579548,1.9372581,0.25187612,-4.351958,2.0754306,0.011894405,-4.4188843,2.0775988,-0.22316885,-4.4754367,1.6282991,-0.2138176,-4.287906,1.7492186,-0.62215704,-4.6904826,1.6649667,-0.96292496,-4.497427,1.8182218,-0.23673856,-4.294893,1.8706859,-0.6317128,-4.5810103,1.7872024,-1.0148727,-4.465984,1.9336311,0.5731518,-4.8986063,1.8386334,0.53757083,-4.594504,nan,nan,nan,1.8637733,0.46304443,-4.402493
2.85724E+12,1.7533358,0.46239612,-4.396327,1.8066927,0.25186184,-4.3517,1.6875794,0.26888168,-4.4440126,1.72796,0.000297755,-4.650476,1.5988324,-0.20234084,-4.5358152,1.9506085,0.2520689,-4.3552866,2.2033606,0.000296921,-4.6374645,2.2582304,-0.25901422,-4.6990514,1.6393816,-0.21527293,-4.3170934,1.70414,-0.6181315,-4.5695996,1.6723137,-0.96717405,-4.517274,1.8289362,-0.23813373,-4.320205,1.8890295,-0.63367873,-4.595267,1.7886704,-1.0039611,-4.469652,2.0023558,0.59352255,-5.0727215,1.7883462,0.51933116,-4.438608,nan,nan,nan,1.8729225,0.46234143,-4.3958087
2.85724E+12,1.7491148,0.45815104,-4.3559666,1.8081315,0.24834049,-4.326754,1.7006788,0.27096903,-4.4785104,1.6873544,-0.001863748,-4.514117,1.5948948,-0.20184255,-4.5246468,1.9561746,0.25126114,-4.34133,2.228942,-0.021829993,-4.660271,2.3783693,-0.2822267,-4.854091,1.6448967,-0.2159971,-4.3316154,1.6345812,-0.5892142,-4.409445,1.6724997,-0.9672816,-4.517775,1.8364502,-0.23786053,-4.315242,1.8827012,-0.6273978,-4.549717,1.8113382,-1.0145717,-4.5262938,1.7319703,0.49503565,-4.350819,1.8132724,0.52016306,-4.4457235,nan,nan,nan,1.8676019,0.45809686,-4.3554525
2.85724E+12,1.7463958,0.456448,-4.339823,1.8065023,0.24706693,-4.3139124,1.6917747,0.26955047,-4.455061,1.6639395,0.005572826,-4.442612,1.5993836,-0.20028755,-4.4897466,1.9128258,0.23856875,-4.254469,2.282011,-0.029408723,-4.7808537,2.4054167,-0.294783,-4.844685,1.6348057,-0.22242212,-4.3050346,1.6039338,-0.5875206,-4.357713,1.6618742,-0.9530573,-4.4890914,1.8233229,-0.24452269,-4.2958307,1.8934644,-0.63789666,-4.5662584,1.8176342,-1.0093832,-4.5420284,1.7022152,0.4825819,-4.283564,1.8439126,0.52689624,-4.5033293,nan,nan,nan,1.8644427,0.45639467,-4.3393188
2.85724E+12,1.7334219,0.46582246,-4.3315086,1.79158,0.24586757,-4.292606,1.668077,0.2657747,-4.3926396,1.6437323,0.023164183,-4.424435,nan,nan,nan,1.9108809,0.23519836,-4.255775,2.188706,-0.030932218,-4.6227846,2.1411753,-0.2678525,-4.3162704,1.6246319,-0.21864098,-4.296922,1.5740547,-0.5764582,-4.3091598,1.6269207,-0.95882905,-4.4340124,1.8205388,-0.24111769,-4.295032,1.892635,-0.6408738,-4.561537,1.8130833,-1.0104518,-4.5305543,1.6585656,0.47985542,-4.1870265,1.8000414,0.515705,-4.408003,nan,nan,nan,1.848511,0.4522074,-4.299652
2.85724E+12,1.7027047,0.45431215,-4.2610765,1.7665823,0.24418153,-4.257757,1.6486166,0.2637236,-4.358925,1.6298196,0.032605797,-4.425632,nan,nan,nan,1.9285825,0.23606953,-4.2993965,1.9982243,-0.022990197,-4.2678123,1.972177,-0.2414718,-4.0614543,1.6078987,-0.21485066,-4.2625456,1.5406921,-0.577005,-4.2870026,1.5293117,-0.9403143,-4.2773485,1.799432,-0.24266222,-4.2484345,1.8842446,-0.64204836,-4.558753,1.80443,-1.0081381,-4.5087852,1.6678071,0.478514,-4.210583,1.756212,0.49199218,-4.285506,nan,nan,nan,1.822534,0.4474485,-4.2548323
2.85724E+12,1.6785696,0.44718146,-4.2207084,1.7408737,0.2428677,-4.226759,1.6263096,0.26178738,-4.3272877,1.5720749,0.036559403,-4.3080235,nan,nan,nan,1.9302967,0.23671909,-4.3206296,1.9433955,-0.023964047,-4.219655,1.9114206,-0.24532568,-4.0733814,1.5856893,-0.21246839,-4.2418694,1.5198421,-0.5788613,-4.285113,1.4197862,-0.92944086,-4.1371374,1.7830712,-0.23783237,-4.2264924,1.8542911,-0.642612,-4.514471,1.7896422,-1.0080223,-4.4715486,1.6427443,0.47244897,-4.178561,1.7417735,0.4931334,-4.266724,nan,nan,nan,1.7952381,0.43746656,-4.21682
2.85724E+12,1.6564714,0.44600368,-4.2009,1.6965735,0.2399325,-4.1672826,1.5863525,0.25632012,-4.2368145,1.5114168,0.037541628,-4.196949,1.5402815,-0.16022477,-4.4022284,1.8578724,0.22919117,-4.1827855,1.8903873,-0.029755563,-4.185005,1.7887206,-0.24011755,-3.959403,1.5472925,-0.21505678,-4.1944094,1.470529,-0.569747,-4.209251,1.3348663,-0.92855674,-4.058198,1.7443453,-0.23805904,-4.173712,1.8109955,-0.6445772,-4.4587064,1.7853447,-1.0011913,-4.4446845,1.6188669,0.47035354,-4.1451826,1.7149004,0.48722118,-4.2442536,nan,nan,nan,1.7665172,0.42845297,-4.1657248
2.85724E+12,1.6173877,0.43756062,-4.169898,1.6457901,0.22522825,-4.1003923,1.5352446,0.24091595,-4.1731396,1.4684014,0.031613827,-4.159314,nan,nan,nan,1.8235097,0.21690458,-4.161587,1.829063,-0.04989031,-4.134805,1.5830041,-0.23499656,-3.696979,1.4871227,-0.21974444,-4.112055,1.4304118,-0.57182753,-4.1790376,1.2632691,-0.93539345,-4.0252485,1.673797,-0.24626762,-4.0855618,1.7834141,-0.6471963,-4.4373736,1.7812884,-0.9835578,-4.4248605,1.563998,0.45515952,-4.0736384,1.6687995,0.48057532,-4.20422,nan,nan,nan,1.7312199,0.42668316,-4.141649
2.85724E+12,1.5722755,0.43688446,-4.14129,1.5889082,0.21467681,-4.0352225,1.465117,0.22783056,-4.075213,1.4087664,0.015458375,-4.104939,nan,nan,nan,1.745702,0.20525753,-4.0720263,1.7181937,-0.055161953,-3.9957418,1.5019275,-0.23656744,-3.6985226,1.4346133,-0.22175294,-4.046146,1.3623972,-0.5697613,-4.0954924,1.2135874,-0.9433879,-4.0051637,1.6117226,-0.24464658,-4.0115843,1.7593411,-0.6533054,-4.41923,1.7727195,-0.97236776,-4.414327,1.5231421,0.4561401,-4.04746,1.6108105,0.47156554,-4.1338935,nan,nan,nan,1.6655163,0.41596597,-4.0558405
